Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID: G-EWOK

Unit ID....: 10001923
EDC Models.: P-4-6-G,,
SW: Release, Date: Apr  3 2019, Version: 1.2-296
Local Time: 2024/11/17 11:53:32
Zulu Time.: 2024/11/17 11:53:32
Flight Number: 440
Engine Hours.:   3.05 hrs
Tach Time....:   1.62 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,MP;InHg,TEMP COMP;*F,VOLTS;V,AMPS;A,FLOW;LPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT5;*F,EGT6;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT5;*F,CHT6;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL;L,FUEL     ANN;L,FUEL P;PSI,FUEL P   ANN;PSI,OIL P;PSI,OIL P    ANN;PSI,OIL T;*F,OIL T    ANN;*F,G METR;G,FLT;HRS,TACH;HRS,EST  TOTAL;L,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;L,TO DEST;L,AT DEST;L,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;L,FLIGHT;L,SINCE ADD;L,ECONOMY;MPL,ENGINE;LPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
11:53:32,TOTAL   : 68.16,0,0,0,29.9,31,13.3,0.0,0,31,31,31,30,31,31,26,1,26,25,25,25,25,25,24,20,0,20,14,14,0,0,0,0,25,25,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:32,TOTAL   : 68.16,0,0,0,29.9,37,13.3,0.0,0,37,37,37,36,37,37,31,1,31,30,30,30,30,30,30,25,1,25,16,16,0,0,0,0,30,30,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:32,TOTAL   : 68.16,0,0,0,29.9,42,13.3,0.0,0,42,42,42,40,42,42,37,1,37,36,36,36,36,36,35,30,1,30,18,18,0,0,0,0,36,36,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:33,TOTAL   : 68.16,0,0,0,29.9,42,13.3,0.0,0,42,42,42,40,42,42,37,1,37,36,36,36,36,36,35,30,1,30,18,18,0,0,0,0,36,36,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:33,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,44,44,44,44,44,44,41,1,41,23,23,0,0,0,0,44,44,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:33,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,44,44,44,44,44,44,41,1,41,23,23,0,0,0,0,44,44,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:34,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,44,1,44,25,25,0,0,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:34,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,46,1,46,30,30,0,0,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:34,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,46,1,46,30,30,0,0,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:35,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,46,1,46,32,32,0,0,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:35,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,46,1,46,35,35,0,0,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:35,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,46,46,46,46,46,46,46,1,46,37,37,0,0,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:36,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,46,46,46,46,46,46,46,0,46,39,39,0,0,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:36,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,46,46,46,46,46,46,46,0,46,41,41,0,0,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:36,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,46,46,46,46,46,46,46,0,46,44,44,0,0,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:37,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,46,0,46,46,46,0,0,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:37,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,46,1,46,48,48,0,0,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:37,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,46,1,46,51,51,0,0,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:38,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,0,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,46,1,46,51,51,0,0,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 99:59,  0:00,  0:00,0.0, 99:59,0,0,0,0.0,0,0,100.0,68,
11:53:38,TOTAL   : 68.16,0,0,0,29.9,47,13.3,0.0,5,47,47,47,46,47,47,47,1,47,46,46,46,46,46,46,46,0,46,55,55,7,7,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 15:18,  0:00,  0:00,0.0, 15:18,0,0,0,0.0,5,0,100.0,68,
11:53:38,TOTAL   : 68.16,0,0,0,29.9,47,13.2,0.0,8,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,46,0,46,58,58,20,20,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 13:36,  0:00,  0:00,0.0, 13:36,0,0,0,0.0,8,0,100.0,68,
11:53:39,TOTAL   : 68.16,0,0,0,29.9,47,13.2,0.0,8,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,46,0,46,58,58,20,20,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0, 13:36,  0:00,  0:00,0.0, 13:36,0,0,0,0.0,8,0,100.0,68,
11:53:39,TOTAL   : 68.15,0,0,0,29.9,47,13.2,0.0,14,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,46,1,46,60,60,34,34,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0,  8:44,  0:00,  0:00,0.0,  8:44,0,0,0,0.0,14,0,100.0,68,
11:53:39,TOTAL   : 68.15,0,0,0,29.9,47,13.2,0.0,17,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,46,1,46,62,62,46,46,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0,  4:53,  0:00,  0:00,0.0,  4:53,0,0,0,0.0,17,0,100.0,68,
11:53:40,TOTAL   : 68.15,0,0,0,29.9,47,13.1,0.0,23,47,47,47,46,47,47,47,1,47,46,46,46,46,46,45,46,1,46,64,64,54,54,0,0,46,46,1.0,  0.00,  1.62,68,0.0,0.0,0.0,68,0,0,  4:04,  0:00,  0:00,0.0,  4:04,0,0,0,0.0,23,0,100.0,68,
