ticker,current_regime,regime_confidence,mean_return,volatility,data_points
AAPL,Sideways,0.6390243902439025,0.002530416161999644,0.006391735072845248,205
MSFT,Bull,0.6487804878048781,0.002409628445268674,0.006075162745430969,205
JPM,Sideways,0.5024390243902439,0.0016031332558462134,0.0048987678160427135,205
BAC,Sideways,0.8292682926829268,0.0012868711018350113,0.009711889497152116,205
JNJ,Sideways,0.8536585365853658,0.0009702832373790869,0.006759737205688712,205
PFE,Sideways,0.6292682926829268,-0.00452077207613087,0.006595367108115991,205
TSLA,Sideways,0.551219512195122,0.0024486734964369572,0.018394521743973127,205
NFLX,Bear,0.5365853658536586,-0.004849873625702382,0.00895552988324475,205
SPY,Sideways,0.7902439024390244,0.0014865537125371606,0.004791444588539368,205
QQQ,Sideways,0.5902439024390244,0.0024814932542148154,0.005112441770877762,205
