strategy,symbol,shares,entry_price,exit_price,entry_date,exit_date,pnl,pnl_pct,hold_days,exit_reason,total_cost
ta_bollinger_bands,SPY,217,460.43754654015044,517.7718505859375,2024-01-02 00:00:00-05:00,2024-05-31 00:00:00-04:00,12441.543977935798,12.452134817547401,149,end_of_data,99914.94759921264
ta_bollinger_bands,SPY,204,490.0949214080457,494.32647705078125,2024-04-24 00:00:00-04:00,2024-04-25 00:00:00-04:00,863.2373511180485,0.8634155258288021,1,signal,99979.36396724133
ta_bollinger_bands,SPY,202,499.30419429336763,492.8439636230469,2024-04-29 00:00:00-04:00,2024-04-30 00:00:00-04:00,-1304.966595404796,-1.2938466658513676,1,signal,100859.44724726026
ta_bollinger_bands,SPY,197,504.39971300822606,517.7718505859375,2024-05-03 00:00:00-04:00,2024-05-31 00:00:00-04:00,2634.3111028091516,2.6510993628367405,28,end_of_data,99366.74346262054
ta_bollinger_bands,SPY,218,458.48002635182195,463.8142395019531,2024-01-05 00:00:00-05:00,2024-01-09 00:00:00-05:00,1162.8584667285904,1.163455950867935,4,signal,99948.64574469719
ta_bollinger_bands,SPY,216,467.44546301044596,466.2318115234375,2024-01-10 00:00:00-05:00,2024-01-11 00:00:00-05:00,-262.148721193822,-0.2596348842905154,1,signal,100968.22001025632
ta_bollinger_bands,SPY,216,465.1649260825611,464.8419189453125,2024-01-12 00:00:00-05:00,2024-01-16 00:00:00-05:00,-69.76954164569906,-0.06943927178019371,4,signal,100475.6240338332
ta_bollinger_bands,SPY,215,467.50415115506513,477.056884765625,2024-01-18 00:00:00-05:00,2024-01-26 00:00:00-05:00,2053.8377262703725,2.0433473343408566,8,signal,100513.392498339
ta_bollinger_bands,SPY,214,480.13997500622065,480.4629821777344,2024-01-29 00:00:00-05:00,2024-01-30 00:00:00-05:00,69.12353470393282,0.06727354278500138,1,signal,102749.95465133122
ta_bollinger_bands,SPY,214,479.24930834520416,482.0876770019531,2024-02-01 00:00:00-05:00,2024-02-05 00:00:00-05:00,607.4108925442852,0.592253052289126,4,signal,102559.35198587368
ta_bollinger_bands,SPY,213,485.74828512507054,490.3386535644531,2024-02-06 00:00:00-05:00,2024-02-12 00:00:00-05:00,977.748477588495,0.9450097056339946,6,signal,103464.38473164002
ta_bollinger_bands,SPY,213,488.6845154511361,488.89984130859375,2024-02-14 00:00:00-05:00,2024-02-16 00:00:00-05:00,45.86440763848077,0.04406234506097969,2,signal,104089.80179109199
ta_bollinger_bands,SPY,212,493.30429472286124,495.2422180175781,2024-02-21 00:00:00-05:00,2024-02-26 00:00:00-05:00,410.8397384799755,0.3928454131553005,5,signal,104580.51048124659
ta_bollinger_bands,SPY,212,494.5962622096307,495.50653076171875,2024-02-27 00:00:00-05:00,2024-02-28 00:00:00-05:00,192.9769330426643,0.18404274792158237,1,signal,104854.40758844171
ta_bollinger_bands,SPY,211,498.1686893218357,501.418212890625,2024-02-29 00:00:00-05:00,2024-03-04 00:00:00-05:00,685.6494730145496,0.6522938190300476,4,signal,105113.59344690733
ta_bollinger_bands,SPY,210,502.24036725780826,500.8505554199219,2024-03-06 00:00:00-05:00,2024-03-08 00:00:00-05:00,-291.86048595614557,-0.27672244775438254,2,signal,105470.47712413974
ta_bollinger_bands,SPY,208,506.1259923365137,505.01019287109375,2024-03-12 00:00:00-04:00,2024-03-13 00:00:00-04:00,-232.0862888073607,-0.2204588348187676,1,signal,105274.20640599486
ta_bollinger_bands,SPY,209,502.82889109663125,511.7239074707031,2024-03-18 00:00:00-04:00,2024-03-22 00:00:00-04:00,1859.0584221810277,1.7689946881676897,4,signal,105091.23823919593
ta_bollinger_bands,SPY,208,513.6875762388729,513.5501098632812,2024-03-27 00:00:00-04:00,2024-03-28 00:00:00-04:00,-28.59300612306106,-0.026760696958673506,1,signal,106847.01585768556
ta_bollinger_bands,SPY,208,513.9919383481855,503.73211669921875,2024-04-03 00:00:00-04:00,2024-04-04 00:00:00-04:00,-2134.0429029850784,-1.9961055579857314,1,signal,106910.32317642258
ta_bollinger_bands,SPY,206,509.70152363297086,504.76300048828125,2024-04-05 00:00:00-04:00,2024-04-10 00:00:00-04:00,-1017.3357678060565,-0.9689049209603223,5,signal,104998.513868392
ta_bollinger_bands,SPY,205,505.00844586056235,501.5525207519531,2024-04-11 00:00:00-04:00,2024-04-12 00:00:00-04:00,-708.4646472648892,-0.684330160601597,1,signal,103526.73140141528
ta_bollinger_bands,SPY,209,492.64758250516905,496.2115173339844,2024-04-22 00:00:00-04:00,2024-04-24 00:00:00-04:00,744.8623792223952,0.7234248081949928,2,signal,102963.34474358034
ta_bollinger_bands,SPY,207,500.80633878668806,492.8439636230469,2024-04-26 00:00:00-04:00,2024-04-30 00:00:00-04:00,-1648.2116588737263,-1.5899110188844194,4,signal,103666.91212884443
ta_bollinger_bands,SPY,204,501.8568582848392,519.0678100585938,2024-05-02 00:00:00-04:00,2024-05-16 00:00:00-04:00,3511.034161845935,3.4294543333681324,14,signal,102378.79909010719
ta_bollinger_bands,SPY,203,519.9318304224834,520.1870727539062,2024-05-17 00:00:00-04:00,2024-05-22 00:00:00-04:00,51.81419327884214,0.04909149940203973,5,signal,105546.16157576413
ta_bollinger_bands,SPY,203,520.6190689749426,516.5248413085938,2024-05-24 00:00:00-04:00,2024-05-29 00:00:00-04:00,-831.1282162688149,-0.7864152333893666,5,signal,105685.67100191335
ta_bollinger_bands,SPY,196,509.70152363297086,504.76300048828125,2024-04-05 00:00:00-04:00,2024-04-10 00:00:00-04:00,-967.9505363591597,-0.9689049209603215,5,signal,99901.49863206228
ta_bollinger_bands,SPY,198,499.30419429336763,492.8439636230469,2024-04-29 00:00:00-04:00,2024-04-30 00:00:00-04:00,-1279.125672723516,-1.2938466658513705,1,signal,98862.2304700868
ta_bollinger_bands,SPY,193,504.39971300822606,513.0985107421875,2024-05-03 00:00:00-04:00,2024-05-30 00:00:00-04:00,1678.8679626545636,1.724584195752626,27,signal,97349.14461058762
