(
( 0 8.6256e-11 )
( 0.06 1.57163e-10 )
( 0.12 2.8635e-10 )
( 0.18 5.21698e-10 )
( 0.24 9.50382e-10 )
( 0.3 1.731e-09 )
( 0.36 3.15172e-09 )
( 0.42 5.73499e-09 )
( 0.48 1.0424e-08 )
( 0.54 1.89084e-08 )
( 0.6 3.41738e-08 )
( 0.66 6.13614e-08 )
( 0.72 1.08916e-07 )
( 0.78 1.89526e-07 )
( 0.84 3.19165e-07 )
( 0.9 5.10989e-07 )
( 0.96 7.62493e-07 )
( 1.02 1.04468e-06 )
( 1.08 1.31095e-06 )
( 1.14 1.52415e-06 )
( 1.2 1.67351e-06 )
( 1.26 1.76864e-06 )
( 1.32 1.82559e-06 )
( 1.38 1.85843e-06 )
( 1.44 1.87696e-06 )
( 1.5 1.88728e-06 )
( 1.56 1.893e-06 )
( 1.62 1.89615e-06 )
( 1.68 1.89789e-06 )
( 1.74 1.89884e-06 )
( 1.8 1.89936e-06 )
( 1.86 1.89965e-06 )
( 1.92 1.89981e-06 )
( 1.98 1.89989e-06 )
( 2.04 1.89994e-06 )
( 2.1 1.89997e-06 )
( 2.16 1.89998e-06 )
( 2.22 1.89999e-06 )
( 2.28 1.89999e-06 )
( 2.34 1.9e-06 )
( 2.4 1.9e-06 )
( 2.46 1.9e-06 )
( 2.52 1.9e-06 )
( 2.58 1.9e-06 )
( 2.64 1.9e-06 )
( 2.7 1.9e-06 )
( 2.76 1.9e-06 )
( 2.82 1.9e-06 )
( 2.88 1.9e-06 )
( 2.94 1.9e-06 )
( 3 1.9e-06 )
( 3.06 1.9e-06 )
( 3.12 1.9e-06 )
( 3.18 1.9e-06 )
( 3.24 1.9e-06 )
( 3.3 1.9e-06 )
( 3.36 1.9e-06 )
( 3.42 1.9e-06 )
( 3.48 1.9e-06 )
( 3.54 1.9e-06 )
( 3.6 1.9e-06 )
( 3.66 1.9e-06 )
( 3.72 1.9e-06 )
( 3.78 1.9e-06 )
( 3.84 1.9e-06 )
( 3.9 1.9e-06 )
( 3.96 1.9e-06 )
( 4.02 1.9e-06 )
( 4.08 1.9e-06 )
( 4.14 1.9e-06 )
( 4.2 1.9e-06 )
( 4.26 1.9e-06 )
( 4.32 1.9e-06 )
( 4.38 1.9e-06 )
( 4.44 1.9e-06 )
( 4.5 1.9e-06 )
( 4.56 1.9e-06 )
( 4.62 1.9e-06 )
( 4.68 1.9e-06 )
( 4.74 1.9e-06 )
( 4.8 1.9e-06 )
( 4.86 1.9e-06 )
( 4.92 1.9e-06 )
( 4.98 1.9e-06 )
( 5.04 1.9e-06 )
( 5.1 1.9e-06 )
( 5.16 1.9e-06 )
( 5.22 1.9e-06 )
( 5.28 1.9e-06 )
( 5.34 1.9e-06 )
( 5.4 1.9e-06 )
( 5.46 1.9e-06 )
( 5.52 1.9e-06 )
( 5.58 1.9e-06 )
( 5.64 1.9e-06 )
( 5.7 1.9e-06 )
( 5.76 1.9e-06 )
( 5.82 1.9e-06 )
( 5.88 1.9e-06 )
( 5.94 1.9e-06 )
( 6 1.9e-06 )
)
